error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,9.74011e-05,9.74011e-05,0,0,mcl,0.0181418,-0.0001,0,odom,0.0180444,-0.0001,0,
error,0.000820296,0.000820296,0,0,mcl,0.0658797,-0.0001,0,odom,0.0650594,-0.0001,0,
error,0.00153595,0.00153595,0,0,mcl,0.122518,-0.0001,0,odom,0.120982,-0.0001,0,
error,0.00183434,0.00183434,0,0,mcl,0.167124,-0.0001,0,odom,0.165289,-0.0001,0,
error,0.00233504,0.00233504,0,0,mcl,0.21757,-0.0001,0,odom,0.215235,-0.0001,0,
error,0.00249834,0.00249834,0,0,mcl,0.251741,-0.0001,0,odom,0.249242,-0.0001,0,
error,0.0025597,0.0025597,0,0,mcl,0.257229,-0.0001,0,odom,0.254669,-0.0001,0,
