error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,8.94507e-05,8.94507e-05,0,0,mcl,0.0106386,-0.0001,0,odom,0.0105491,-0.0001,0,
error,0.000553466,0.000553466,0,0,mcl,0.0738097,-0.0001,0,odom,0.0732562,-0.0001,0,
error,0.000999013,0.000999013,0,0,mcl,0.102443,-0.0001,0,odom,0.101444,-0.0001,0,
error,0.0015367,0.0015367,0,0,mcl,0.150196,-0.0001,0,odom,0.148659,-0.0001,0,
error,0.00209946,0.00209946,0,0,mcl,0.207148,-0.0001,0,odom,0.205049,-0.0001,0,
error,0.00265005,0.00265005,0,0,mcl,0.249116,-0.0001,0,odom,0.246466,-0.0001,0,
error,0.00274501,0.00274501,0,0,mcl,0.256341,-0.0001,0,odom,0.253596,-0.0001,0,
