error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0.000131035,0.000131035,0,0,mcl,0.0177214,-0.0001,0,odom,0.0175903,-0.0001,0,
error,0.000546609,0.000546609,0,0,mcl,0.0644152,-0.0001,0,odom,0.0638686,-0.0001,0,
error,0.00105661,0.00105661,0,0,mcl,0.111966,-0.0001,0,odom,0.110909,-0.0001,0,
error,0.00158951,0.00158951,0,0,mcl,0.159432,-0.0001,0,odom,0.157842,-0.0001,0,
error,0.00215075,0.00215075,0,0,mcl,0.216147,-0.0001,0,odom,0.213996,-0.0001,0,
error,0.00265793,0.00265793,0,0,mcl,0.252955,-0.0001,0,odom,0.250297,-0.0001,0,
error,0.00270853,0.00270853,0,0,mcl,0.25597,-0.0001,0,odom,0.253262,-0.0001,0,
