error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,2.10646e-05,2.10646e-05,0,0,mcl,0.00530125,-0.0001,0,odom,0.00528019,-0.0001,0,
error,0.000452655,0.000452655,0,0,mcl,0.0455274,-0.0001,0,odom,0.0450748,-0.0001,0,
error,0.000996082,0.000996082,0,0,mcl,0.10214,-0.0001,0,odom,0.101144,-0.0001,0,
error,0.00165651,0.00165651,0,0,mcl,0.1682,-0.0001,0,odom,0.166543,-0.0001,0,
error,0.00190368,0.00190368,0,0,mcl,0.196604,-0.0001,0,odom,0.1947,-0.0001,0,
error,0.00259889,0.00259889,0,0,mcl,0.24244,-0.0001,0,odom,0.239841,-0.0001,0,
error,0.00273338,0.00273338,0,0,mcl,0.255334,-0.0001,0,odom,0.2526,-0.0001,0,
