error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,7.46576e-05,7.46576e-05,0,0,mcl,0.0176126,-0.0001,0,odom,0.0175379,-0.0001,0,
error,0.000543579,0.000543579,0,0,mcl,0.064531,-0.0001,0,odom,0.0639875,-0.0001,0,
error,0.0011643,0.0011643,0,0,mcl,0.130762,-0.0001,0,odom,0.129598,-0.0001,0,
error,0.0016406,0.0016406,0,0,mcl,0.168651,-0.0001,0,odom,0.16701,-0.0001,0,
error,0.00203258,0.00203258,0,0,mcl,0.215905,-0.0001,0,odom,0.213873,-0.0001,0,
error,0.00257634,0.00257634,0,0,mcl,0.252783,-0.0001,0,odom,0.250207,-0.0001,0,
error,0.00258253,0.00258253,0,0,mcl,0.255737,-0.0001,0,odom,0.253154,-0.0001,0,
