error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0.000102154,0.000102154,0,0,mcl,0.0172129,-0.0001,0,odom,0.0171107,-0.0001,0,
error,0.000590232,0.000590232,0,0,mcl,0.0726208,-0.0001,0,odom,0.0720306,-0.0001,0,
error,0.00085054,0.00085054,0,0,mcl,0.119322,-0.0001,0,odom,0.118471,-0.0001,0,
error,0.00151209,0.00151209,0,0,mcl,0.165988,-0.0001,0,odom,0.164476,-0.0001,0,
error,0.00189619,0.00189619,0,0,mcl,0.212553,-0.0001,0,odom,0.210657,-0.0001,0,
error,0.00260563,0.00260563,0,0,mcl,0.261501,-0.0001,0,odom,0.258896,-0.0001,0,
error,0.00260563,0.00260563,0,0,mcl,0.261501,-0.0001,0,odom,0.258896,-0.0001,0,
