error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0.000105043,0.000105043,0,0,mcl,0.0176364,-0.0001,0,odom,0.0175314,-0.0001,0,
error,0.000458523,0.000458523,0,0,mcl,0.0640999,-0.0001,0,odom,0.0636413,-0.0001,0,
error,0.00105777,0.00105777,0,0,mcl,0.130323,-0.0001,0,odom,0.129265,-0.0001,0,
error,0.00169655,0.00169655,0,0,mcl,0.177855,-0.0001,0,odom,0.176159,-0.0001,0,
error,0.00192228,0.00192228,0,0,mcl,0.215379,-0.0001,0,odom,0.213457,-0.0001,0,
error,0.00250302,0.00250302,0,0,mcl,0.255158,-0.0001,0,odom,0.252655,-0.0001,0,
error,0.00250302,0.00250302,0,0,mcl,0.255158,-0.0001,0,odom,0.252655,-0.0001,0,
