error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,7.50034e-05,7.50034e-05,0,0,mcl,0.0175857,-0.0001,0,odom,0.0175107,-0.0001,0,
error,0.000539845,0.000539845,0,0,mcl,0.0640762,-0.0001,0,odom,0.0635364,-0.0001,0,
error,0.000802387,0.000802387,0,0,mcl,0.111164,-0.0001,0,odom,0.110362,-0.0001,0,
error,0.00147403,0.00147403,0,0,mcl,0.158548,-0.0001,0,odom,0.157074,-0.0001,0,
error,0.00202922,0.00202922,0,0,mcl,0.215242,-0.0001,0,odom,0.213212,-0.0001,0,
error,0.00257082,0.00257082,0,0,mcl,0.25193,-0.0001,0,odom,0.249359,-0.0001,0,
error,0.00257717,0.00257717,0,0,mcl,0.254928,-0.0001,0,odom,0.252351,-0.0001,0,
