error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,0,0,0,0,mcl,0,-0.0001,0,odom,0,-0.0001,0,
error,3.72322e-05,3.72322e-05,0,0,mcl,0.00581228,-0.0001,0,odom,0.00577505,-0.0001,0,
error,0.000822458,0.000822458,0,0,mcl,0.0650705,-0.0001,0,odom,0.064248,-0.0001,0,
error,0.00145269,0.00145269,0,0,mcl,0.0994157,-0.0001,0,odom,0.0979631,-0.0001,0,
error,0.00171987,0.00171987,0,0,mcl,0.146862,-0.0001,0,odom,0.145142,-0.0001,0,
error,0.00207986,0.00207986,0,0,mcl,0.194589,-0.0001,0,odom,0.19251,-0.0001,0,
error,0.00238756,0.00238756,0,0,mcl,0.24045,-0.0001,0,odom,0.238063,-0.0001,0,
error,0.00257442,0.00257442,0,0,mcl,0.253401,-0.0001,0,odom,0.250826,-0.0001,0,
