error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.048954,0.0114113,0.0476054,-1.23427,mcl,0.0114113,0.0475054,-1.23427,odom,0,-0.0001,0,
error,0.048954,0.0114113,0.0476054,-1.23427,mcl,0.0114113,0.0475054,-1.23427,odom,0,-0.0001,0,
error,0.0211287,-0.00830518,0.019428,-0.41441,mcl,-0.00830518,0.019328,-0.41441,odom,0,-0.0001,0,
error,0.00507757,0.000588819,0.00504332,-0.311981,mcl,0.000588819,0.00494332,-0.311981,odom,0,-0.0001,0,
error,0.0296651,-0.00779132,0.0286237,-0.639452,mcl,-0.00779132,0.0285237,-0.639452,odom,0,-0.0001,0,
error,0.0194945,-0.0111834,-0.0159677,0.100117,mcl,-0.0111834,-0.0160677,0.100117,odom,0,-0.0001,0,
error,0.0306819,-0.00882863,-0.0293842,0.283381,mcl,-0.00882863,-0.0294842,0.283381,odom,0,-0.0001,0,
error,0.00518959,-0.0015215,0.00496154,-0.186288,mcl,-0.0015215,0.00486154,-0.186288,odom,0,-0.0001,0,
error,0.00878344,-0.00568837,-0.00669263,-0.169392,mcl,-0.00568837,-0.00679263,-0.169392,odom,0,-0.0001,0,
error,0.0435687,-0.0201349,-0.0386371,0.237074,mcl,-0.0201349,-0.0387371,0.237074,odom,0,-0.0001,0,
error,0.0350146,0.00881865,0.0338859,-0.93014,mcl,0.00881865,0.0337859,-0.93014,odom,0,-0.0001,0,
error,0.0348167,0.0126441,0.0324396,-0.769357,mcl,0.0126441,0.0323396,-0.769357,odom,0,-0.0001,0,
error,0.0272569,0.0146059,0.0230132,-1.01354,mcl,0.0146059,0.0229132,-1.01354,odom,0,-0.0001,0,
error,0.00395632,-0.00208492,0.00336238,-0.315005,mcl,-0.00208492,0.00326238,-0.315005,odom,0,-0.0001,0,
error,0.0325133,0.00772009,0.0315834,-0.754366,mcl,0.00772009,0.0314834,-0.754366,odom,0,-0.0001,0,
error,0.0189594,0.000728152,0.0189455,-0.542197,mcl,0.0128425,0.0188455,-0.542197,odom,0.0121143,-0.0001,0,
error,0.0208151,0.00299662,0.0205983,-0.525078,mcl,0.0658986,0.0204983,-0.525078,odom,0.0629019,-0.0001,0,
error,0.00294131,-0.00263388,-0.00130919,-0.0461634,mcl,0.105042,-0.00140919,-0.0461634,odom,0.107676,-0.0001,0,
error,0.0198869,-0.000590515,0.0198782,-0.352388,mcl,0.159655,0.0197782,-0.352388,odom,0.160245,-0.0001,0,
error,0.0244397,0.00800434,0.0230917,-0.743609,mcl,0.217249,0.0229917,-0.743609,odom,0.209245,-0.0001,0,
error,0.00983092,0.00454526,0.00871709,-0.655381,mcl,0.248883,0.00861709,-0.655381,odom,0.244338,-0.0001,0,
error,0.0187615,0.00342168,0.0184469,-0.498174,mcl,0.251022,0.0183469,-0.498174,odom,0.247601,-0.0001,0,
error,0.0204974,0.00270455,0.0203182,-0.541287,mcl,0.250305,0.0202182,-0.541287,odom,0.247601,-0.0001,0,
error,0.0129829,0.00580949,0.0116105,-0.454923,mcl,0.25341,0.0115105,-0.454923,odom,0.247601,-0.0001,0,
error,0.0156263,0.00344428,0.015242,-0.320822,mcl,0.251045,0.015142,-0.320822,odom,0.247601,-0.0001,0,
error,0.0162064,0.00547679,0.015253,-0.398605,mcl,0.253077,0.015153,-0.398605,odom,0.247601,-0.0001,0,
error,0.00182278,0.000197938,-0.001812,-0.306015,mcl,0.247799,-0.001912,-0.306015,odom,0.247601,-0.0001,0,
