error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.0327922,-0.0277172,-0.0175239,0.261026,mcl,-0.0277172,-0.0176239,0.261026,odom,0,-0.0001,0,
error,0.0327922,-0.0277172,-0.0175239,0.261026,mcl,-0.0277172,-0.0176239,0.261026,odom,0,-0.0001,0,
error,0.0265953,-0.00622902,0.0258555,-0.742029,mcl,-0.00622902,0.0257555,-0.742029,odom,0,-0.0001,0,
error,0.0162043,0.0155086,0.00469715,0.0815207,mcl,0.0155086,0.00459715,0.0815207,odom,0,-0.0001,0,
error,0.017913,0.00119456,0.0178732,-0.389489,mcl,0.00119456,0.0177732,-0.389489,odom,0,-0.0001,0,
error,0.0123354,-0.00117958,0.0122788,-0.866436,mcl,-0.00117958,0.0121788,-0.866436,odom,0,-0.0001,0,
error,0.00784626,0.00369063,0.00692409,-0.267669,mcl,0.00369063,0.00682409,-0.267669,odom,0,-0.0001,0,
error,0.0240147,-0.0127323,-0.0203616,0.234522,mcl,-0.0127323,-0.0204616,0.234522,odom,0,-0.0001,0,
error,0.0195415,0.00655691,-0.0184086,0.220293,mcl,0.00655691,-0.0185086,0.220293,odom,0,-0.0001,0,
error,0.0333413,-0.0203079,-0.0264429,-0.186147,mcl,-0.0203079,-0.0265429,-0.186147,odom,0,-0.0001,0,
error,0.0107584,-0.00151586,-0.0106511,-0.518226,mcl,-0.00151586,-0.0107511,-0.518226,odom,0,-0.0001,0,
error,0.0137583,0.00543353,-0.01264,-0.496846,mcl,0.00543353,-0.01274,-0.496846,odom,0,-0.0001,0,
error,0.00261108,0.00202442,-0.00164908,-1.32148,mcl,0.00202442,-0.00174908,-1.32148,odom,0,-0.0001,0,
error,0.0294773,0.00135199,0.0294463,-0.476247,mcl,0.00135199,0.0293463,-0.476247,odom,0,-0.0001,0,
error,0.0224608,0.00318838,0.0222334,-0.367948,mcl,0.00318838,0.0221334,-0.367948,odom,0,-0.0001,0,
error,0.0240867,0.00697722,0.023054,-0.525805,mcl,0.00697722,0.022954,-0.525805,odom,0,-0.0001,0,
error,0.0413674,0.00473746,0.0410952,-0.730885,mcl,0.0205953,0.0409952,-0.730885,odom,0.0158579,-0.0001,0,
error,0.0407875,-0.0119877,0.0389861,-1.13977,mcl,0.0467175,0.0388861,-1.13977,odom,0.0587052,-0.0001,0,
error,0.0161421,-0.0160617,0.00160935,-0.0568383,mcl,0.0885341,0.00150935,-0.0568383,odom,0.104596,-0.0001,0,
error,0.019666,-0.00413553,0.0192263,-0.354058,mcl,0.156658,0.0191263,-0.354058,odom,0.160793,-0.0001,0,
error,0.032736,-0.00695612,0.0319884,-0.833297,mcl,0.208658,0.0318884,-0.833297,odom,0.215614,-0.0001,0,
error,0.0246024,0.0244924,0.00232417,0.0259884,mcl,0.26942,0.00222417,0.0259884,odom,0.244928,-0.0001,0,
error,0.0102209,0.00955967,0.00361657,-0.0294588,mcl,0.254488,0.00351657,-0.0294588,odom,0.244928,-0.0001,0,
error,0.00700079,0.00635623,0.00293418,-0.253346,mcl,0.251284,0.00283418,-0.253346,odom,0.244928,-0.0001,0,
error,0.0131881,-0.000201144,0.0131866,-0.462361,mcl,0.244727,0.0130866,-0.462361,odom,0.244928,-0.0001,0,
error,0.00557677,-0.00336071,0.00445039,-0.0268259,mcl,0.241567,0.00435039,-0.0268259,odom,0.244928,-0.0001,0,
error,0.024796,0.0163449,0.0186464,-0.583183,mcl,0.261273,0.0185464,-0.583183,odom,0.244928,-0.0001,0,
error,0.0328786,0.0178891,0.0275859,-0.397527,mcl,0.262817,0.0274859,-0.397527,odom,0.244928,-0.0001,0,
error,0.0356793,0.0132822,0.0331149,-0.58521,mcl,0.27143,0.0330149,-0.58521,odom,0.258148,-0.0001,0,
error,0.029024,0.0152611,0.0246879,-0.282223,mcl,0.320431,0.0245879,-0.282223,odom,0.305169,-0.0001,0,
error,0.0509871,-0.0459349,0.0221284,-0.210974,mcl,0.331071,0.0220284,-0.210974,odom,0.377005,-0.0001,0,
error,0.0072203,-0.00553713,0.00463389,0.101155,mcl,0.39431,0.00453389,0.101155,odom,0.399847,-0.0001,0,
error,0.0215306,0.00638169,0.0205631,-0.323252,mcl,0.457409,0.0204631,-0.323252,odom,0.451027,-0.0001,0,
error,0.0216448,-0.00189396,0.0215617,-0.300864,mcl,0.500077,0.0214617,-0.300864,odom,0.501971,-0.0001,0,
error,0.0281513,-0.0237366,0.0151349,-0.298582,mcl,0.529383,0.0150349,-0.298582,odom,0.553119,-0.0001,0,
error,0.0168689,0.0106188,0.0131072,-0.123141,mcl,0.617608,0.0130072,-0.123141,odom,0.606989,-0.0001,0,
error,0.0290778,-0.0221244,0.0188688,-0.30548,mcl,0.636036,0.0187688,-0.30548,odom,0.65816,-0.0001,0,
error,0.021299,0.00708818,0.0200849,-0.312232,mcl,0.715617,0.0199849,-0.312232,odom,0.708529,-0.0001,0,
error,0.0278322,-0.026788,0.00755215,0.000421394,mcl,0.728581,0.00745215,0.000421394,odom,0.755369,-0.0001,0,
error,0.00917086,-0.00194486,0.00896226,-0.0806297,mcl,0.79687,0.00886226,-0.0806297,odom,0.798815,-0.0001,0,
error,0.0190008,0.0130563,0.0138045,-0.375258,mcl,0.867655,0.0137045,-0.375258,odom,0.854598,-0.0001,0,
error,0.0184129,0.0139992,0.0119607,0.0411952,mcl,0.913487,0.0118607,0.0411952,odom,0.899488,-0.0001,0,
