error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.302506,-0.137155,-0.269626,-35.2893,mcl,-0.137155,-0.269726,-35.2893,odom,0,-0.0001,0,
error,0.302506,-0.137155,-0.269626,-35.2893,mcl,-0.137155,-0.269726,-35.2893,odom,0,-0.0001,0,
error,0.233688,-0.0256143,-0.23228,-25.2162,mcl,-0.0256143,-0.23238,-25.2162,odom,0,-0.0001,0,
error,0.2262,-0.00309727,-0.226179,-25.5779,mcl,-0.00309727,-0.226279,-25.5779,odom,0,-0.0001,0,
error,0.219791,-0.00692235,-0.219682,-25.4909,mcl,-0.00692235,-0.219782,-25.4909,odom,0,-0.0001,0,
error,0.163932,-0.027209,-0.161658,-23.9604,mcl,-0.027209,-0.161758,-23.9604,odom,0,-0.0001,0,
error,0.165591,-0.0140969,-0.16499,-24.6586,mcl,-0.0140969,-0.16509,-24.6586,odom,0,-0.0001,0,
error,0.224573,-0.05149,-0.218591,-23.5468,mcl,-0.05149,-0.218691,-23.5468,odom,0,-0.0001,0,
error,0.169002,-0.0162497,-0.168219,-24.6118,mcl,-0.0162497,-0.168319,-24.6118,odom,0,-0.0001,0,
error,0.199861,-0.0493684,-0.193667,-24.0112,mcl,-0.0493684,-0.193767,-24.0112,odom,0,-0.0001,0,
error,0.210378,-0.0427993,-0.205979,-23.6508,mcl,-0.0427993,-0.206079,-23.6508,odom,0,-0.0001,0,
error,0.192617,-0.019518,-0.191626,-24.5565,mcl,-0.019518,-0.191726,-24.5565,odom,0,-0.0001,0,
error,0.183467,-0.0271317,-0.18145,-24.1587,mcl,-0.0271317,-0.18155,-24.1587,odom,0,-0.0001,0,
error,0.205192,-0.045872,-0.199999,-23.8083,mcl,-0.045872,-0.200099,-23.8083,odom,0,-0.0001,0,
error,0.186984,-0.0235703,-0.185492,-24.1526,mcl,-0.0235703,-0.185592,-24.1526,odom,0,-0.0001,0,
error,0.200359,-0.0258494,-0.198685,-24.2288,mcl,-0.0258494,-0.198785,-24.2288,odom,0,-0.0001,0,
error,0.203901,-0.0540621,-0.196603,-24.0067,mcl,-0.0421832,-0.196703,-24.0067,odom,0.0118789,-0.0001,0,
error,0.23539,-0.0311903,-0.233315,-24.1849,mcl,0.0328786,-0.233415,-24.1849,odom,0.0640689,-0.0001,0,
error,0.223345,-0.0380527,-0.22008,-23.9824,mcl,0.0679726,-0.22018,-23.9824,odom,0.106025,-0.0001,0,
error,0.291247,-0.107854,-0.27054,-23.2614,mcl,0.0539646,-0.27064,-23.2614,odom,0.161819,-0.0001,0,
error,0.302512,-0.075668,-0.292896,-23.2053,mcl,0.131419,-0.292996,-23.2053,odom,0.207087,-0.0001,0,
error,0.329065,-0.111298,-0.309672,-22.8705,mcl,0.135035,-0.309772,-22.8705,odom,0.246332,-0.0001,0,
error,0.308811,-0.0688292,-0.301042,-23.3997,mcl,0.177503,-0.301142,-23.3997,odom,0.246332,-0.0001,0,
error,0.321071,-0.0690604,-0.313556,-22.4762,mcl,0.177272,-0.313656,-22.4762,odom,0.246332,-0.0001,0,
error,0.320774,-0.079244,-0.310831,-23.2888,mcl,0.167088,-0.310931,-23.2888,odom,0.246332,-0.0001,0,
error,0.329151,-0.0650094,-0.322667,-23.4385,mcl,0.181323,-0.322767,-23.4385,odom,0.246332,-0.0001,0,
error,0.331455,-0.0756376,-0.322709,-23.4326,mcl,0.170695,-0.322809,-23.4326,odom,0.246332,-0.0001,0,
error,0.316348,-0.0662455,-0.309334,-23.4032,mcl,0.180087,-0.309434,-23.4032,odom,0.246332,-0.0001,0,
error,0.33689,-0.0978273,-0.322373,-23.5577,mcl,0.183012,-0.322473,-23.5577,odom,0.28084,-0.0001,0,
error,0.374063,-0.103542,-0.359446,-22.7984,mcl,0.226305,-0.359546,-22.7984,odom,0.329848,-0.0001,0,
error,0.383718,-0.110164,-0.367564,-22.7338,mcl,0.251242,-0.367664,-22.7338,odom,0.361406,-0.0001,0,
error,0.411051,-0.0943172,-0.400084,-22.873,mcl,0.315857,-0.400184,-22.873,odom,0.410174,-0.0001,0,
error,0.421311,-0.152202,-0.392858,-23.14,mcl,0.328352,-0.392958,-23.14,odom,0.480554,-0.0001,0,
error,0.450271,-0.106808,-0.437419,-23.4965,mcl,0.419552,-0.437519,-23.4965,odom,0.52636,-0.0001,0,
error,0.471472,-0.115273,-0.457163,-22.8842,mcl,0.443709,-0.457263,-22.8842,odom,0.558982,-0.0001,0,
error,0.479069,-0.136976,-0.459069,-22.7227,mcl,0.479249,-0.459169,-22.7227,odom,0.616224,-0.0001,0,
error,0.504537,-0.129048,-0.487754,-23.2142,mcl,0.53561,-0.487854,-23.2142,odom,0.664658,-0.0001,0,
error,0.528501,-0.140203,-0.509565,-22.7086,mcl,0.575054,-0.509665,-22.7086,odom,0.715256,-0.0001,0,
error,0.540153,-0.152636,-0.518138,-23.0753,mcl,0.608191,-0.518238,-23.0753,odom,0.760827,-0.0001,0,
