error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.00377439,-0.00145607,-0.00348222,0.00222461,mcl,-0.00145607,-0.00358222,0.00222461,odom,0,-0.0001,0,
error,0.00377439,-0.00145607,-0.00348222,0.00222461,mcl,-0.00145607,-0.00358222,0.00222461,odom,0,-0.0001,0,
error,0.00377439,-0.00145607,-0.00348222,0.00222461,mcl,-0.00145607,-0.00358222,0.00222461,odom,0,-0.0001,0,
error,0.00371958,-0.00287489,-0.00236014,-0.039909,mcl,-0.00287489,-0.00246014,-0.039909,odom,0,-0.0001,0,
error,0.00345174,-0.00266201,-0.00219732,-0.0446006,mcl,-0.00266201,-0.00229732,-0.0446006,odom,0,-0.0001,0,
error,0.00339379,-0.00249786,-0.0022975,-0.0426188,mcl,-0.00249786,-0.0023975,-0.0426188,odom,0,-0.0001,0,
error,0.00361019,-0.00272788,-0.00236477,-0.0434554,mcl,-0.00272788,-0.00246477,-0.0434554,odom,0,-0.0001,0,
error,0.0044594,-0.00207761,-0.00394585,0.00333492,mcl,-0.00207761,-0.00404585,0.00333492,odom,0,-0.0001,0,
error,0.00595455,-0.00198921,-0.00561246,0.00988617,mcl,-0.00198921,-0.00571246,0.00988617,odom,0,-0.0001,0,
error,0.00436896,-0.00241677,-0.00363965,-0.0203386,mcl,-0.00241677,-0.00373965,-0.0203386,odom,0,-0.0001,0,
error,0.000884142,-0.000879839,8.71144e-05,-0.241677,mcl,-0.000879839,-1.28856e-05,-0.241677,odom,0,-0.0001,0,
error,0.0025088,0.0018596,0.00168404,-0.22457,mcl,0.0018596,0.00158404,-0.22457,odom,0,-0.0001,0,
error,0.00307111,0.00198546,0.00234301,-0.245458,mcl,0.00198546,0.00224301,-0.245458,odom,0,-0.0001,0,
error,0.0035371,0.00170567,0.00309867,-0.10741,mcl,0.00170567,0.00299867,-0.10741,odom,0,-0.0001,0,
error,0.00208057,0.000703145,0.00195815,-0.0673426,mcl,0.000703145,0.00185815,-0.0673426,odom,0,-0.0001,0,
error,0.00206399,0.000703135,0.00194053,-0.0673426,mcl,0.0156933,0.00184053,-0.0673426,odom,0.0149901,-0.0001,0,
error,0.00819877,-0.00572711,0.00586686,-0.21472,mcl,0.0538911,0.00576686,-0.21472,odom,0.0596182,-0.0001,0,
error,0.00524787,-0.00417333,0.00318173,-0.112275,mcl,0.105859,0.00308173,-0.112275,odom,0.110032,-0.0001,0,
error,0.00757225,0.00503349,0.00565711,-0.181828,mcl,0.16555,0.00555711,-0.181828,odom,0.160516,-0.0001,0,
error,0.00115431,0.000284153,0.00111879,-0.0865325,mcl,0.21114,0.00101879,-0.0865325,odom,0.210856,-0.0001,0,
error,0.0115888,0.00975742,0.00625248,-0.187444,mcl,0.25714,0.00615248,-0.187444,odom,0.247382,-0.0001,0,
error,0.0161902,0.014853,0.00644297,-0.207787,mcl,0.262235,0.00634297,-0.207787,odom,0.247382,-0.0001,0,
error,0.0153674,0.0141615,0.00596733,-0.186732,mcl,0.261544,0.00586733,-0.186732,odom,0.247382,-0.0001,0,
