error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.0373007,0.0372238,0.00239403,1.26963,mcl,0.0372238,0.00229403,1.26963,odom,0,-0.0001,0,
error,0.0373007,0.0372238,0.00239403,1.26963,mcl,0.0372238,0.00229403,1.26963,odom,0,-0.0001,0,
error,0.0973206,0.0509528,0.0829162,0.992511,mcl,0.0509528,0.0828162,0.992511,odom,0,-0.0001,0,
error,0.116219,0.0756162,-0.0882556,3.35906,mcl,0.0756162,-0.0883556,3.35906,odom,0,-0.0001,0,
error,0.0336928,0.0050796,-0.0333077,1.87616,mcl,0.0050796,-0.0334077,1.87616,odom,0,-0.0001,0,
error,0.0523492,0.0224925,0.0472708,2.06709,mcl,0.0224925,0.0471708,2.06709,odom,0,-0.0001,0,
error,0.0872166,0.0799253,-0.0349096,1.41455,mcl,0.0799253,-0.0350096,1.41455,odom,0,-0.0001,0,
error,0.0490835,0.011294,-0.0477664,2.99056,mcl,0.011294,-0.0478664,2.99056,odom,0,-0.0001,0,
error,0.034059,-0.00804395,-0.0330955,2.80561,mcl,-0.00804395,-0.0331955,2.80561,odom,0,-0.0001,0,
error,0.0415962,0.0370308,0.0189464,2.15188,mcl,0.0370308,0.0188464,2.15188,odom,0,-0.0001,0,
error,0.0416697,0.00244675,0.0415978,1.38241,mcl,0.00244675,0.0414978,1.38241,odom,0,-0.0001,0,
error,0.0259019,-0.00519625,-0.0253753,3.46845,mcl,-0.00519625,-0.0254753,3.46845,odom,0,-0.0001,0,
error,0.0236119,0.0125827,0.0199799,1.55449,mcl,0.0125827,0.0198799,1.55449,odom,0,-0.0001,0,
error,0.103811,0.0259631,0.100512,1.53134,mcl,0.0259631,0.100412,1.53134,odom,0,-0.0001,0,
error,0.0431096,-0.038903,0.018574,2.93423,mcl,-0.038903,0.018474,2.93423,odom,0,-0.0001,0,
error,0.0510968,0.0175362,0.0479934,1.89952,mcl,0.0246157,0.0478934,1.89952,odom,0.00707945,-0.0001,0,
error,0.0302927,-0.0255208,0.0163198,2.71873,mcl,0.0265491,0.0162198,2.71873,odom,0.0520699,-0.0001,0,
error,0.0615374,0.00929556,0.0608313,2.5111,mcl,0.107544,0.0607313,2.5111,odom,0.0982484,-0.0001,0,
error,0.0579461,0.0542722,0.0203048,3.16884,mcl,0.202105,0.0202048,3.16884,odom,0.147833,-0.0001,0,
error,0.0610405,0.0427742,0.0435467,2.85075,mcl,0.239069,0.0434467,2.85075,odom,0.196294,-0.0001,0,
error,0.00501134,-0.0049861,0.000502317,3.11021,mcl,0.245426,0.000402317,3.11021,odom,0.250412,-0.0001,0,
error,0.0726328,0.000399273,0.0726317,2.53853,mcl,0.255368,0.0725317,2.53853,odom,0.254969,-0.0001,0,
error,0.0683109,0.0170404,0.0661514,1.61179,mcl,0.27201,0.0660514,1.61179,odom,0.254969,-0.0001,0,
error,0.0393346,0.0205069,0.033566,2.61067,mcl,0.275476,0.033466,2.61067,odom,0.254969,-0.0001,0,
error,0.0552564,0.0223307,0.0505431,2.79988,mcl,0.2773,0.0504431,2.79988,odom,0.254969,-0.0001,0,
error,0.0832185,0.083029,0.00561257,1.49918,mcl,0.337998,0.00551257,1.49918,odom,0.254969,-0.0001,0,
error,0.100048,-0.00362881,0.0999821,2.84484,mcl,0.25134,0.0998821,2.84484,odom,0.254969,-0.0001,0,
error,0.0160741,0.0131499,0.00924423,3.0502,mcl,0.271248,0.00914423,3.0502,odom,0.258098,-0.0001,0,
error,0.106002,0.0165968,0.104695,2.46403,mcl,0.310277,0.104595,2.46403,odom,0.29368,-0.0001,0,
error,0.0707469,-0.0248886,0.0662245,3.63745,mcl,0.324585,0.0661245,3.63745,odom,0.349474,-0.0001,0,
error,0.124919,-0.0441052,0.116873,3.1008,mcl,0.348892,0.116773,3.1008,odom,0.392997,-0.0001,0,
error,0.0782637,-0.0245921,0.0742996,2.91399,mcl,0.421871,0.0741996,2.91399,odom,0.446463,-0.0001,0,
error,0.0874966,-0.0570126,0.0663718,3.66425,mcl,0.456457,0.0662718,3.66425,odom,0.513469,-0.0001,0,
error,0.0540509,-0.029008,0.0456074,4.14358,mcl,0.533429,0.0455074,4.14358,odom,0.562437,-0.0001,0,
error,0.0815861,-0.0221224,0.0785296,4.487,mcl,0.590694,0.0784296,4.487,odom,0.612817,-0.0001,0,
error,0.0135378,0.0116911,-0.00682564,5.14669,mcl,0.66261,-0.00692564,5.14669,odom,0.650919,-0.0001,0,
error,0.0702551,-0.0622608,0.0325481,3.90548,mcl,0.651809,0.0324481,3.90548,odom,0.71407,-0.0001,0,
