error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.0135979,0.00609942,0.0121532,1.25584,mcl,0.00609942,0.0120532,1.25584,odom,0,-0.0001,0,
error,0.0135979,0.00609942,0.0121532,1.25584,mcl,0.00609942,0.0120532,1.25584,odom,0,-0.0001,0,
error,0.0202855,0.0191958,-0.00655938,1.20434,mcl,0.0191958,-0.00665938,1.20434,odom,0,-0.0001,0,
error,0.0804075,0.0793488,0.0130053,-0.137448,mcl,0.0793488,0.0129053,-0.137448,odom,0,-0.0001,0,
error,0.0742994,0.0735177,0.0107491,-18.3267,mcl,0.0735177,0.0106491,-18.3267,odom,0,-0.0001,0,
error,0.0827301,0.0805893,0.0186984,-18.8001,mcl,0.0805893,0.0185984,-18.8001,odom,0,-0.0001,0,
error,0.0730426,0.0729276,0.00409608,-18.3286,mcl,0.0729276,0.00399608,-18.3286,odom,0,-0.0001,0,
error,0.063739,0.0595339,-0.0227677,-18.1008,mcl,0.0595339,-0.0228677,-18.1008,odom,0,-0.0001,0,
error,0.109826,0.106914,0.0251259,-19.1202,mcl,0.106914,0.0250259,-19.1202,odom,0,-0.0001,0,
error,0.0650425,0.0600624,-0.0249608,-18.0818,mcl,0.0600624,-0.0250608,-18.0818,odom,0,-0.0001,0,
error,0.0969879,0.0963856,0.010792,-19.2268,mcl,0.0963856,0.010692,-19.2268,odom,0,-0.0001,0,
error,0.0725958,0.0643644,-0.0335765,-18.5838,mcl,0.0643644,-0.0336765,-18.5838,odom,0,-0.0001,0,
error,0.0733221,0.0694183,-0.0236057,-18.6786,mcl,0.0694183,-0.0237057,-18.6786,odom,0,-0.0001,0,
error,0.0723763,0.0723749,0.000448755,-18.6259,mcl,0.0723749,0.000348755,-18.6259,odom,0,-0.0001,0,
error,0.0653822,0.0545339,-0.0360678,-17.9302,mcl,0.0545339,-0.0361678,-17.9302,odom,0,-0.0001,0,
error,0.0689642,0.0686913,0.00612957,-18.2423,mcl,0.0686913,0.00602957,-18.2423,odom,0,-0.0001,0,
error,0.0727528,0.0718627,-0.0113458,-18.405,mcl,0.0847978,-0.0114458,-18.405,odom,0.0129351,-0.0001,0,
error,0.0717351,0.0682104,-0.0222096,-18.3702,mcl,0.136611,-0.0223096,-18.3702,odom,0.0684007,-0.0001,0,
