error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.0404294,0.0060006,0.0399816,-0.763064,mcl,0.0060006,0.0398816,-0.763064,odom,0,-0.0001,0,
error,0.0404294,0.0060006,0.0399816,-0.763064,mcl,0.0060006,0.0398816,-0.763064,odom,0,-0.0001,0,
error,0.02596,0.0114504,0.0232982,-0.562824,mcl,0.0114504,0.0231982,-0.562824,odom,0,-0.0001,0,
error,0.0351013,-0.00756249,0.0342769,-0.819091,mcl,-0.00756249,0.0341769,-0.819091,odom,0,-0.0001,0,
error,0.0113443,-0.00455871,0.0103881,-0.211224,mcl,-0.00455871,0.0102881,-0.211224,odom,0,-0.0001,0,
error,0.015723,0.0113415,0.0108897,-0.270232,mcl,0.0113415,0.0107897,-0.270232,odom,0,-0.0001,0,
error,0.0189298,0.00773762,0.0172762,-0.479413,mcl,0.00773762,0.0171762,-0.479413,odom,0,-0.0001,0,
error,0.0112854,0.0105262,0.00406919,-0.19557,mcl,0.0105262,0.00396919,-0.19557,odom,0,-0.0001,0,
error,0.0178315,0.00452594,0.0172476,-0.317099,mcl,0.00452594,0.0171476,-0.317099,odom,0,-0.0001,0,
error,0.022679,-0.0115648,-0.0195088,0.280276,mcl,-0.0115648,-0.0196088,0.280276,odom,0,-0.0001,0,
error,0.00456926,0.00390197,-0.00237755,-0.262898,mcl,0.00390197,-0.00247755,-0.262898,odom,0,-0.0001,0,
error,0.00376683,-0.00354578,-0.00127139,-0.358019,mcl,-0.00354578,-0.00137139,-0.358019,odom,0,-0.0001,0,
error,0.0176385,0.00468699,0.0170044,-0.246211,mcl,0.00468699,0.0169044,-0.246211,odom,0,-0.0001,0,
error,0.019041,0.009667,0.0164045,-0.436675,mcl,0.009667,0.0163045,-0.436675,odom,0,-0.0001,0,
error,0.0200591,0.00699099,0.0188014,-0.260637,mcl,0.00699099,0.0187014,-0.260637,odom,0,-0.0001,0,
error,0.0127059,0.000781551,0.0126819,-0.247769,mcl,0.000781551,0.0125819,-0.247769,odom,0,-0.0001,0,
