error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.0127743,-0.0127666,-0.000444327,0.0418739,mcl,-0.0127666,-0.000544327,0.0418739,odom,0,-0.0001,0,
error,0.0127743,-0.0127666,-0.000444327,0.0418739,mcl,-0.0127666,-0.000544327,0.0418739,odom,0,-0.0001,0,
error,0.00566645,-0.00396147,0.0040516,-0.237121,mcl,-0.00396147,0.0039516,-0.237121,odom,0,-0.0001,0,
error,0.0187535,0.0175069,0.00672318,-0.106134,mcl,0.0175069,0.00662318,-0.106134,odom,0,-0.0001,0,
error,0.0136974,0.00845238,-0.0107785,0.261507,mcl,0.00845238,-0.0108785,0.261507,odom,0,-0.0001,0,
error,0.0295915,0.00257644,0.0294791,-0.737094,mcl,0.00257644,0.0293791,-0.737094,odom,0,-0.0001,0,
error,0.013622,0.00510785,0.0126281,-0.579039,mcl,0.00510785,0.0125281,-0.579039,odom,0,-0.0001,0,
error,0.0073452,-0.00662283,0.00317647,-0.0471569,mcl,-0.00662283,0.00307647,-0.0471569,odom,0,-0.0001,0,
error,0.0240703,0.00353592,0.0238092,-0.465074,mcl,0.00353592,0.0237092,-0.465074,odom,0,-0.0001,0,
error,0.0262285,0.0098584,0.0243053,-0.653346,mcl,0.0098584,0.0242053,-0.653346,odom,0,-0.0001,0,
error,0.0276147,0.00135547,0.0275814,-0.618193,mcl,0.00135547,0.0274814,-0.618193,odom,0,-0.0001,0,
error,0.0243359,0.0131531,0.0204752,-0.392384,mcl,0.0131531,0.0203752,-0.392384,odom,0,-0.0001,0,
error,0.0292667,0.00749046,0.0282919,-0.597758,mcl,0.00749046,0.0281919,-0.597758,odom,0,-0.0001,0,
error,0.0219595,0.00265238,0.0217987,-0.505828,mcl,0.00265238,0.0216987,-0.505828,odom,0,-0.0001,0,
error,0.0167609,0.0107463,0.0128626,-0.222686,mcl,0.0107463,0.0127626,-0.222686,odom,0,-0.0001,0,
error,0.0102035,-0.00992647,0.00236149,0.0559058,mcl,-0.000777817,0.00226149,0.0559058,odom,0.00914865,-0.0001,0,
error,0.0258229,-0.0228917,0.0119494,-0.259711,mcl,0.047293,0.0118494,-0.259711,odom,0.0701847,-0.0001,0,
error,0.00450555,0.00408446,0.0019019,-0.138233,mcl,0.12791,0.0018019,-0.138233,odom,0.123826,-0.0001,0,
error,0.0245337,-0.0241967,0.0040524,-0.258091,mcl,0.148545,0.0039524,-0.258091,odom,0.172741,-0.0001,0,
error,0.00591617,-0.00464763,-0.00366069,0.0346061,mcl,0.199785,-0.00376069,0.0346061,odom,0.204433,-0.0001,0,
error,0.0078111,-0.00778009,0.000695341,-0.129784,mcl,0.234028,0.000595341,-0.129784,odom,0.241809,-0.0001,0,
error,0.00695897,0.00685474,-0.00119992,-0.0128982,mcl,0.250076,-0.00129992,-0.0128982,odom,0.243222,-0.0001,0,
error,0.00524402,0.00509431,-0.00124409,0.00636051,mcl,0.248316,-0.00134409,0.00636051,odom,0.243222,-0.0001,0,
error,0.00831315,-0.00241803,-0.00795371,0.145914,mcl,0.240804,-0.00805371,0.145914,odom,0.243222,-0.0001,0,
error,0.00681511,0.000531304,-0.00679437,0.183717,mcl,0.243753,-0.00689437,0.183717,odom,0.243222,-0.0001,0,
error,0.00644478,-0.000375423,0.00643384,-0.0988735,mcl,0.242846,0.00633384,-0.0988735,odom,0.243222,-0.0001,0,
error,0.00397345,-0.0020058,0.00343003,-0.0771781,mcl,0.241216,0.00333003,-0.0771781,odom,0.243222,-0.0001,0,
error,0.00703523,0.00102109,-0.00696074,0.16859,mcl,0.270443,-0.00706074,0.16859,odom,0.269422,-0.0001,0,
error,0.0143465,0.000753311,0.0143267,-0.489085,mcl,0.31454,0.0142267,-0.489085,odom,0.313787,-0.0001,0,
error,0.00457949,0.00439698,-0.00127995,0.219607,mcl,0.407317,-0.00137995,0.219607,odom,0.40292,-0.0001,0,
error,0.00457949,0.00439698,-0.00127995,0.219607,mcl,0.407317,-0.00137995,0.219607,odom,0.40292,-0.0001,0,
error,0.0139148,-0.0138655,-0.00117017,0.219607,mcl,0.435959,-0.00127017,0.219607,odom,0.449825,-0.0001,0,
error,0.057725,-0.057315,-0.00686761,-0.0205091,mcl,0.460151,-0.00696761,-0.0205091,odom,0.517466,-0.0001,0,
error,0.00795457,0.00254262,0.00753726,-0.0837026,mcl,0.554561,0.00743726,-0.0837026,odom,0.552019,-0.0001,0,
error,0.0186573,-0.00848678,-0.0166153,0.115103,mcl,0.591276,-0.0167153,0.115103,odom,0.599762,-0.0001,0,
error,0.0107407,-0.0104319,-0.00255696,-0.0515309,mcl,0.638044,-0.00265696,-0.0515309,odom,0.648476,-0.0001,0,
error,0.0121635,0.0064557,-0.010309,0.198518,mcl,0.709728,-0.010409,0.198518,odom,0.703272,-0.0001,0,
error,0.0172316,0.0114032,0.0129188,-0.133842,mcl,0.759067,0.0128188,-0.133842,odom,0.747664,-0.0001,0,
error,0.0342186,-0.0322485,-0.0114433,0.175122,mcl,0.787673,-0.0115433,0.175122,odom,0.819922,-0.0001,0,
error,0.00866772,-0.000342922,-0.00866093,0.216407,mcl,0.868442,-0.00876093,0.216407,odom,0.868785,-0.0001,0,
error,0.00754569,0.00508793,-0.00557229,0.264523,mcl,0.909983,-0.00567229,0.264523,odom,0.904895,-0.0001,0,
