error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.0147977,0.0131062,-0.00687026,-0.0109203,mcl,0.0131062,-0.00697026,-0.0109203,odom,0,-0.0001,0,
error,0.0147977,0.0131062,-0.00687026,-0.0109203,mcl,0.0131062,-0.00697026,-0.0109203,odom,0,-0.0001,0,
error,0.0123912,-0.00964099,0.00778415,-0.364776,mcl,-0.00964099,0.00768415,-0.364776,odom,0,-0.0001,0,
error,0.0355815,-0.000720149,0.0355742,-0.439724,mcl,-0.000720149,0.0354742,-0.439724,odom,0,-0.0001,0,
error,0.00428488,0.00411079,0.00120897,-0.258913,mcl,0.00411079,0.00110897,-0.258913,odom,0,-0.0001,0,
error,0.0368106,0.0113411,0.0350199,-1.09025,mcl,0.0113411,0.0349199,-1.09025,odom,0,-0.0001,0,
error,0.0022494,0.000595898,0.00216903,-0.464948,mcl,0.000595898,0.00206903,-0.464948,odom,0,-0.0001,0,
error,0.0197818,-0.00178515,0.0197011,-0.476801,mcl,-0.00178515,0.0196011,-0.476801,odom,0,-0.0001,0,
error,0.01223,0.0113432,0.00457207,-0.370946,mcl,0.0113432,0.00447207,-0.370946,odom,0,-0.0001,0,
error,0.00109347,-0.000547211,-0.000946695,-0.390247,mcl,-0.000547211,-0.0010467,-0.390247,odom,0,-0.0001,0,
error,0.00491069,0.00294821,0.0039272,-0.40506,mcl,0.00294821,0.0038272,-0.40506,odom,0,-0.0001,0,
error,0.0244946,0.010168,0.0222844,-0.752794,mcl,0.010168,0.0221844,-0.752794,odom,0,-0.0001,0,
error,0.0223042,0.00851564,0.0206146,-1.10562,mcl,0.00851564,0.0205146,-1.10562,odom,0,-0.0001,0,
error,0.0474324,0.0314124,0.0355401,-1.65788,mcl,0.0314124,0.0354401,-1.65788,odom,0,-0.0001,0,
error,0.0218534,0.0095371,0.0196625,-0.748006,mcl,0.0095371,0.0195625,-0.748006,odom,0,-0.0001,0,
error,0.0243735,0.0112787,0.0216069,-0.894076,mcl,0.0112787,0.0215069,-0.894076,odom,0,-0.0001,0,
error,0.0291249,-0.0160806,0.0242832,-0.483348,mcl,0.0180185,0.0241832,-0.483348,odom,0.0340992,-0.0001,0,
error,0.0438156,-0.0259182,0.0353277,-1.15189,mcl,0.0635265,0.0352277,-1.15189,odom,0.0894447,-0.0001,0,
error,0.00765827,0.00234293,0.00729107,-0.337449,mcl,0.142384,0.00719107,-0.337449,odom,0.140041,-0.0001,0,
error,0.0176819,0.00185739,0.017584,-0.531136,mcl,0.186418,0.017484,-0.531136,odom,0.184561,-0.0001,0,
error,0.0437772,-0.0382958,0.0212103,-0.743137,mcl,0.196712,0.0211103,-0.743137,odom,0.235008,-0.0001,0,
error,0.0232805,0.000680331,0.0232705,-0.995947,mcl,0.256482,0.0231705,-0.995947,odom,0.255802,-0.0001,0,
error,0.0204585,0.0147032,0.0142256,-0.561327,mcl,0.270505,0.0141256,-0.561327,odom,0.255802,-0.0001,0,
error,0.0153324,0.0142096,0.00575942,-0.461298,mcl,0.270011,0.00565942,-0.461298,odom,0.255802,-0.0001,0,
error,0.017855,0.012566,0.0126845,-0.782942,mcl,0.268368,0.0125845,-0.782942,odom,0.255802,-0.0001,0,
error,0.020861,0.0195005,0.00741005,-0.867034,mcl,0.275302,0.00731005,-0.867034,odom,0.255802,-0.0001,0,
error,0.0226812,0.0129198,0.0186418,-0.626781,mcl,0.268722,0.0185418,-0.626781,odom,0.255802,-0.0001,0,
error,0.0175599,0.0117221,0.0130746,-0.8344,mcl,0.267524,0.0129746,-0.8344,odom,0.255802,-0.0001,0,
error,0.0214529,-0.00187088,0.0213712,-0.944419,mcl,0.285984,0.0212712,-0.944419,odom,0.287855,-0.0001,0,
error,0.00895492,-0.000799526,0.00891916,-0.732981,mcl,0.332683,0.00881916,-0.732981,odom,0.333482,-0.0001,0,
error,0.0114258,-0.00414724,0.0106466,-0.720019,mcl,0.376051,0.0105466,-0.720019,odom,0.380198,-0.0001,0,
error,0.019063,0.0124316,0.0144518,-0.764758,mcl,0.449573,0.0143518,-0.764758,odom,0.437141,-0.0001,0,
error,0.0194256,-0.0176751,0.00805898,-0.60307,mcl,0.467673,0.00795898,-0.60307,odom,0.485348,-0.0001,0,
error,0.00768611,-0.00756379,0.00136579,-0.2874,mcl,0.528865,0.00126579,-0.2874,odom,0.536429,-0.0001,0,
error,0.0310732,-0.0284151,0.0125746,-0.591568,mcl,0.552976,0.0124746,-0.591568,odom,0.581391,-0.0001,0,
error,0.0387061,-0.0343353,0.0178675,-0.326932,mcl,0.594005,0.0177675,-0.326932,odom,0.62834,-0.0001,0,
error,0.0408676,-0.0394158,0.0107959,-0.571701,mcl,0.644378,0.0106959,-0.571701,odom,0.683794,-0.0001,0,
error,0.00906997,0.0090631,-0.000353031,-0.343674,mcl,0.742151,-0.000453031,-0.343674,odom,0.733088,-0.0001,0,
error,0.0226384,0.01915,0.0120737,-0.591853,mcl,0.799906,0.0119737,-0.591853,odom,0.780756,-0.0001,0,
error,0.0126077,0.00807687,0.00968087,-0.599086,mcl,0.842366,0.00958087,-0.599086,odom,0.834289,-0.0001,0,
error,0.0388926,-0.0388422,0.00197819,-0.416195,mcl,0.84292,0.00187819,-0.416195,odom,0.881763,-0.0001,0,
error,0.028542,-0.0279963,0.00555452,-0.625037,mcl,0.904386,0.00545452,-0.625037,odom,0.932382,-0.0001,0,
error,0.00362621,-0.000235412,0.00361856,-0.437555,mcl,0.988861,0.00351856,-0.437555,odom,0.989096,-0.0001,0,
error,0.0565725,-0.0565554,0.00138856,-0.0771584,mcl,0.979848,0.00128856,-0.0771584,odom,1.0364,-0.0001,0,
error,0.0137088,-0.0133633,0.00305841,-0.272311,mcl,1.07409,0.00295841,-0.272311,odom,1.08746,-0.0001,0,
error,0.021743,0.0215056,0.00320471,-0.311109,mcl,1.1563,0.00310471,-0.311109,odom,1.13479,-0.0001,0,
error,0.0152367,0.0149082,-0.0031471,-0.381257,mcl,1.19538,-0.0032471,-0.381257,odom,1.18047,-0.0001,0,
