error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.151915,-0.151878,0.0033668,0.0931756,mcl,-0.151878,0.0032668,0.0931756,odom,0,-0.0001,0,
error,0.151915,-0.151878,0.0033668,0.0931756,mcl,-0.151878,0.0032668,0.0931756,odom,0,-0.0001,0,
error,0.139711,-0.139708,0.000868158,0.0792423,mcl,-0.139708,0.000768158,0.0792423,odom,0,-0.0001,0,
error,0.167673,-0.167495,-0.00771923,0.176495,mcl,-0.167495,-0.00781923,0.176495,odom,0,-0.0001,0,
error,0.197945,-0.194339,-0.0376097,0.928766,mcl,-0.194339,-0.0377097,0.928766,odom,0,-0.0001,0,
error,0.125829,-0.125704,-0.00559472,0.059366,mcl,-0.125704,-0.00569472,0.059366,odom,0,-0.0001,0,
error,0.161222,-0.160645,0.0136351,-0.204937,mcl,-0.160645,0.0135351,-0.204937,odom,0,-0.0001,0,
error,0.190641,-0.188796,-0.0264587,0.450156,mcl,-0.188796,-0.0265587,0.450156,odom,0,-0.0001,0,
error,0.175329,-0.171445,-0.0366974,0.419935,mcl,-0.171445,-0.0367974,0.419935,odom,0,-0.0001,0,
error,0.178065,-0.173247,-0.0411438,0.553294,mcl,-0.173247,-0.0412438,0.553294,odom,0,-0.0001,0,
error,0.170366,-0.168345,-0.0261616,-0.0893574,mcl,-0.168345,-0.0262616,-0.0893574,odom,0,-0.0001,0,
error,0.143985,-0.142196,-0.02263,0.324934,mcl,-0.142196,-0.02273,0.324934,odom,0,-0.0001,0,
error,0.122863,-0.122808,0.00365897,0.00280085,mcl,-0.122808,0.00355897,0.00280085,odom,0,-0.0001,0,
error,0.114567,-0.114557,-0.00153368,0.220042,mcl,-0.114557,-0.00163368,0.220042,odom,0,-0.0001,0,
error,0.174358,-0.172707,-0.0239325,0.611359,mcl,-0.172707,-0.0240325,0.611359,odom,0,-0.0001,0,
error,0.141289,-0.141282,0.00139918,0.0883039,mcl,-0.133888,0.00129918,0.0883039,odom,0.00739405,-0.0001,0,
error,0.116925,-0.116654,0.00795894,-0.0136361,mcl,-0.0698244,0.00785894,-0.0136361,odom,0.0468298,-0.0001,0,
error,0.0842422,-0.0842419,0.00024465,0.0985631,mcl,0.0161524,0.00014465,0.0985631,odom,0.100394,-0.0001,0,
error,0.0324313,-0.0296582,0.0131218,0.0397832,mcl,0.119375,0.0130218,0.0397832,odom,0.149033,-0.0001,0,
error,0.0366965,-0.0365487,0.00329077,0.0667043,mcl,0.156161,0.00319077,0.0667043,odom,0.192709,-0.0001,0,
error,0.016656,9.57563e-05,0.0166557,-0.02283,mcl,0.239876,0.0165557,-0.02283,odom,0.23978,-0.0001,0,
error,0.0306672,-0.0238894,0.0192295,-0.0768086,mcl,0.223003,0.0191295,-0.0768086,odom,0.246892,-0.0001,0,
error,0.0436692,-0.0351515,0.0259108,-0.140619,mcl,0.211741,0.0258108,-0.140619,odom,0.246892,-0.0001,0,
error,0.0427017,-0.0403794,0.0138903,-0.0261956,mcl,0.206513,0.0137903,-0.0261956,odom,0.246892,-0.0001,0,
error,0.0430416,-0.0345852,0.0256211,-0.208034,mcl,0.212307,0.0255211,-0.208034,odom,0.246892,-0.0001,0,
error,0.0284994,-0.0145531,0.0245036,-0.223891,mcl,0.232339,0.0244036,-0.223891,odom,0.246892,-0.0001,0,
error,0.0578701,-0.0570884,0.00947948,0.110577,mcl,0.189804,0.00937948,0.110577,odom,0.246892,-0.0001,0,
error,0.0392859,0.00313081,0.039161,-0.11704,mcl,0.256458,0.039061,-0.11704,odom,0.253327,-0.0001,0,
error,0.0567511,-0.0535266,0.0188571,-0.00999225,mcl,0.234411,0.0187571,-0.00999225,odom,0.287938,-0.0001,0,
error,0.0449622,-0.0443923,0.0071362,0.233302,mcl,0.295725,0.0070362,0.233302,odom,0.340117,-0.0001,0,
error,0.0720275,-0.0717291,0.00654941,0.444301,mcl,0.315013,0.00644941,0.444301,odom,0.386742,-0.0001,0,
error,0.0455264,-0.0420924,0.0173459,0.125504,mcl,0.397538,0.0172459,0.125504,odom,0.439631,-0.0001,0,
error,0.0739994,-0.0738196,-0.00515563,0.485626,mcl,0.433741,-0.00525563,0.485626,odom,0.50756,-0.0001,0,
error,0.0235981,0.01145,0.0206341,0.0269291,mcl,0.571201,0.0205341,0.0269291,odom,0.559751,-0.0001,0,
error,0.0657231,-0.0640182,0.0148726,0.00288962,mcl,0.540566,0.0147726,0.00288962,odom,0.604584,-0.0001,0,
error,0.0372677,-0.0353592,0.0117731,0.15117,mcl,0.606485,0.0116731,0.15117,odom,0.641845,-0.0001,0,
error,0.0531824,-0.049273,0.0200134,-0.191027,mcl,0.643956,0.0199134,-0.191027,odom,0.693229,-0.0001,0,
error,0.0803783,-0.0803724,-0.000968777,0.39264,mcl,0.666398,-0.00106878,0.39264,odom,0.746771,-0.0001,0,
error,0.0465266,-0.0464051,0.00336048,0.150366,mcl,0.747397,0.00326048,0.150366,odom,0.793802,-0.0001,0,
error,0.0460346,-0.0449113,0.0101074,0.291406,mcl,0.799225,0.0100074,0.291406,odom,0.844137,-0.0001,0,
error,0.0620561,-0.0620471,0.00106203,0.290264,mcl,0.829394,0.000962034,0.290264,odom,0.891442,-0.0001,0,
error,0.0407578,-0.0331761,0.0236759,0.0420435,mcl,0.904252,0.0235759,0.0420435,odom,0.937428,-0.0001,0,
error,0.0308664,-0.0297776,0.00812558,0.448471,mcl,0.959737,0.00802558,0.448471,odom,0.989515,-0.0001,0,
error,0.0699908,-0.068089,0.016205,0.233314,mcl,0.987087,0.016105,0.233314,odom,1.05518,-0.0001,0,
