error,dis_error,x_error,y_error,yaw_error,slam,x_slam,y_slam,yaw_slam,odom,x_odom,y_odom,yaw_odom,
error,0.0505525,0.0247423,0.0440838,-0.803936,mcl,0.0247423,0.0439838,-0.803936,odom,0,-0.0001,0,
error,0.0505525,0.0247423,0.0440838,-0.803936,mcl,0.0247423,0.0439838,-0.803936,odom,0,-0.0001,0,
error,0.01075,-0.0106991,-0.0010442,-0.265672,mcl,-0.0106991,-0.0011442,-0.265672,odom,0,-0.0001,0,
error,0.0103828,-0.00920375,-0.00480555,0.0307221,mcl,-0.00920375,-0.00490555,0.0307221,odom,0,-0.0001,0,
error,0.0121668,-0.0121637,-0.000276043,-0.310437,mcl,-0.0121637,-0.000376043,-0.310437,odom,0,-0.0001,0,
error,0.00973559,-0.00514384,0.00826575,-0.0899441,mcl,-0.00514384,0.00816575,-0.0899441,odom,0,-0.0001,0,
error,0.00818248,-0.000577841,0.00816205,-0.0612539,mcl,-0.000577841,0.00806205,-0.0612539,odom,0,-0.0001,0,
error,0.00742842,-0.00461758,0.00581889,-0.259274,mcl,-0.00461758,0.00571889,-0.259274,odom,0,-0.0001,0,
error,0.0099565,0.00835033,0.00542253,-0.36809,mcl,0.00835033,0.00532253,-0.36809,odom,0,-0.0001,0,
error,0.0129934,0.000236331,0.0129912,-0.351789,mcl,0.000236331,0.0128912,-0.351789,odom,0,-0.0001,0,
error,0.0139476,0.000810293,-0.013924,-0.53212,mcl,0.000810293,-0.014024,-0.53212,odom,0,-0.0001,0,
error,0.00725502,0.0034939,-0.0063583,-0.66716,mcl,0.0034939,-0.0064583,-0.66716,odom,0,-0.0001,0,
error,0.00925908,0.00264594,0.00887297,-0.339257,mcl,0.00264594,0.00877297,-0.339257,odom,0,-0.0001,0,
error,0.00925908,0.00264594,0.00887297,-0.339257,mcl,0.00264594,0.00877297,-0.339257,odom,0,-0.0001,0,
error,0.0370662,0.00828772,0.0361278,-0.652103,mcl,0.00828772,0.0360278,-0.652103,odom,0,-0.0001,0,
error,0.0638731,0.0331397,0.0546034,-1.35153,mcl,0.0331397,0.0545034,-1.35153,odom,0,-0.0001,0,
error,0.0307954,0.0053171,0.030333,-0.82682,mcl,0.0248836,0.030233,-0.82682,odom,0.0195665,-0.0001,0,
error,0.0435938,0.0207211,0.0383543,-0.923278,mcl,0.0830875,0.0382543,-0.923278,odom,0.0623665,-0.0001,0,
error,0.0346493,0.0117887,0.0325822,-0.603316,mcl,0.122652,0.0324822,-0.603316,odom,0.110863,-0.0001,0,
error,0.0312111,0.0190732,0.0247052,-0.912707,mcl,0.175675,0.0246052,-0.912707,odom,0.156602,-0.0001,0,
error,0.0192958,-0.000652062,0.0192848,-0.388046,mcl,0.212905,0.0191848,-0.388046,odom,0.213557,-0.0001,0,
error,0.0458216,0.0188424,0.0417682,-0.943918,mcl,0.271841,0.0416682,-0.943918,odom,0.252998,-0.0001,0,
error,0.0222744,0.0179761,0.0131532,-0.414904,mcl,0.270974,0.0130532,-0.414904,odom,0.252998,-0.0001,0,
error,0.0304426,0.0189428,0.0238311,-0.705001,mcl,0.271941,0.0237311,-0.705001,odom,0.252998,-0.0001,0,
error,0.00996303,0.00963632,-0.00253047,-0.593503,mcl,0.262635,-0.00263047,-0.593503,odom,0.252998,-0.0001,0,
error,0.0172015,0.00648049,0.0159341,-0.483546,mcl,0.259479,0.0158341,-0.483546,odom,0.252998,-0.0001,0,
error,0.0241429,0.0113622,0.0213021,-0.547287,mcl,0.264361,0.0212021,-0.547287,odom,0.252998,-0.0001,0,
error,0.0228186,0.0121125,0.0193384,-0.32009,mcl,0.265111,0.0192384,-0.32009,odom,0.252998,-0.0001,0,
error,0.0203591,0.00898116,0.0182711,-0.583317,mcl,0.293435,0.0181711,-0.583317,odom,0.284454,-0.0001,0,
error,0.0162149,0.00248595,0.0160232,-0.658298,mcl,0.325233,0.0159232,-0.658298,odom,0.322747,-0.0001,0,
error,0.026704,-0.0207035,0.0168663,-0.566435,mcl,0.365317,0.0167663,-0.566435,odom,0.386021,-0.0001,0,
error,0.0171673,0.0124682,0.0118009,-0.536207,mcl,0.433612,0.0117009,-0.536207,odom,0.421144,-0.0001,0,
error,0.0156265,-0.0148957,0.00472273,-0.488142,mcl,0.451096,0.00462273,-0.488142,odom,0.465992,-0.0001,0,
error,0.0139821,0.0132148,0.0045682,-0.408497,mcl,0.535042,0.0044682,-0.408497,odom,0.521827,-0.0001,0,
error,0.011454,0.00571439,0.00992672,-0.439192,mcl,0.574056,0.00982672,-0.439192,odom,0.568341,-0.0001,0,
error,0.0143218,0.00889034,0.0112284,-0.658883,mcl,0.640745,0.0111284,-0.658883,odom,0.631854,-0.0001,0,
error,0.00178599,-0.00170072,0.000545254,-0.164733,mcl,0.668132,0.000445254,-0.164733,odom,0.669832,-0.0001,0,
error,0.00935784,0.00935632,-0.000168456,-0.205278,mcl,0.732873,-0.000268456,-0.205278,odom,0.723516,-0.0001,0,
error,0.00636049,0.00550811,0.00318065,-0.0530971,mcl,0.780129,0.00308065,-0.0530971,odom,0.774621,-0.0001,0,
error,0.00407571,-0.00109957,-0.00392458,-0.244843,mcl,0.825478,-0.00402458,-0.244843,odom,0.826577,-0.0001,0,
error,0.0110693,0.010909,-0.00187696,-0.439856,mcl,0.880599,-0.00197696,-0.439856,odom,0.86969,-0.0001,0,
error,0.0135741,0.0104639,-0.00864657,0.0328151,mcl,0.931905,-0.00874657,0.0328151,odom,0.921441,-0.0001,0,
error,0.0241617,0.0237633,0.00436931,-0.262961,mcl,0.996977,0.00426931,-0.262961,odom,0.973213,-0.0001,0,
error,0.00796364,-0.00502993,-0.00617409,0.132134,mcl,1.01131,-0.00627409,0.132134,odom,1.01634,-0.0001,0,
error,0.0192483,0.0189419,-0.00342079,-0.262223,mcl,1.09365,-0.00352079,-0.262223,odom,1.07471,-0.0001,0,
error,0.017625,0.0175368,0.00176087,-0.152211,mcl,1.13479,0.00166087,-0.152211,odom,1.11725,-0.0001,0,
error,0.0307642,-0.0296663,0.00814539,-0.188381,mcl,1.15134,0.00804539,-0.188381,odom,1.18101,-0.0001,0,
error,0.00822181,0.000450192,-0.00820947,0.0796352,mcl,1.23445,-0.00830947,0.0796352,odom,1.234,-0.0001,0,
error,0.0315872,-0.0315653,-0.00117677,-0.0482417,mcl,1.23436,-0.00127677,-0.0482417,odom,1.26593,-0.0001,0,
error,0.00949735,0.00949711,6.77646e-05,-0.140136,mcl,1.32864,-3.22354e-05,-0.140136,odom,1.31914,-0.0001,0,
error,0.0296125,-0.0295999,0.000863934,-0.10118,mcl,1.34259,0.000763934,-0.10118,odom,1.37219,-0.0001,0,
error,0.0120488,0.0108352,-0.00526975,0.0872205,mcl,1.4361,-0.00536975,0.0872205,odom,1.42527,-0.0001,0,
error,0.00623615,0.00442778,0.00439138,-0.472853,mcl,1.47224,0.00429138,-0.472853,odom,1.46781,-0.0001,0,
error,0.0214281,0.0198793,0.0079986,-0.415665,mcl,1.54087,0.00780247,-1.19304,odom,1.52099,-0.000196137,-0.77737,
error,0.00959845,0.00939059,-0.00198674,0.650477,mcl,1.58379,-0.00398206,-3.09814,odom,1.5744,-0.00199533,-3.74862,
error,0.00683711,-0.00385692,-0.00564537,0.817755,mcl,1.61293,-0.0110979,-5.36791,odom,1.61679,-0.00545255,-6.18566,
error,0.00717072,0.00652463,-0.00297462,0.765795,mcl,1.67613,-0.0152929,-8.47184,odom,1.66961,-0.0123183,-9.23764,
error,0.0293799,-0.0288134,0.00574193,2.30762,mcl,1.69304,-0.0162174,-9.97434,odom,1.72185,-0.0219593,-12.282,
error,0.00503549,-0.00477671,-0.00159348,1.59619,mcl,1.77913,-0.0388043,-14.3478,odom,1.78391,-0.0372109,-15.944,
error,0.0275721,-0.0267361,0.00673808,2.13288,mcl,1.80798,-0.046164,-16.8581,odom,1.83472,-0.0529021,-18.991,
error,0.00518166,0.00489806,-0.00169074,0.704462,mcl,1.88705,-0.0715785,-19.4757,odom,1.88215,-0.0698878,-20.1802,
error,0.00538048,-0.00201056,0.00499071,0.326605,mcl,1.91366,-0.0772183,-19.8536,odom,1.91567,-0.0822091,-20.1802,
error,0.0194468,0.0187158,-0.00528187,0.473398,mcl,1.98021,-0.104333,-19.7068,odom,1.9615,-0.0990515,-20.1802,
error,0.00586114,-0.00559978,0.00173074,0.517219,mcl,2.00166,-0.114141,-19.663,odom,2.00726,-0.115871,-20.1802,
error,0.015771,0.0155045,-0.00288713,0.381407,mcl,2.06532,-0.134399,-19.7988,odom,2.04982,-0.131512,-20.1802,
error,0.00882838,0.00365447,0.00803649,0.217101,mcl,2.09697,-0.139464,-19.9631,odom,2.09332,-0.1475,-20.1802,
error,0.011428,0.011426,-0.000210827,0.251213,mcl,2.15424,-0.165901,-19.929,odom,2.14281,-0.16569,-20.1802,
error,0.00609927,0.00574715,0.00204237,0.264242,mcl,2.1927,-0.179873,-19.9159,odom,2.18696,-0.181916,-20.1802,
error,0.00860344,0.00514052,-0.00689886,0.368489,mcl,2.24398,-0.207884,-19.8117,odom,2.23884,-0.200985,-20.1802,
error,0.012051,0.0120482,0.000259943,0.284317,mcl,2.29501,-0.216942,-19.8959,odom,2.28297,-0.217202,-20.1802,
error,0.00595315,0.0034345,0.00486254,0.457031,mcl,2.34936,-0.23548,-19.7231,odom,2.34593,-0.240343,-20.1802,
error,0.0143972,0.0137809,-0.00416731,0.449851,mcl,2.39542,-0.257636,-19.7303,odom,2.38164,-0.253468,-20.1802,
error,0.00567533,0.0048697,-0.00291467,0.208555,mcl,2.43724,-0.27503,-19.9716,odom,2.43237,-0.272116,-20.1802,
error,0.00782713,-0.00151465,-0.00767918,0.150572,mcl,2.46871,-0.293705,-20.0296,odom,2.47022,-0.286026,-20.1802,
error,0.00816423,-0.00752697,0.00316218,0.123744,mcl,2.51501,-0.302093,-20.0564,odom,2.52254,-0.305255,-20.1802,
error,0.011329,0.0111869,0.00178889,0.0375144,mcl,2.57126,-0.317262,-20.1427,odom,2.56008,-0.319051,-20.1802,
error,0.0050514,0.00468726,0.00188314,0.384011,mcl,2.62038,-0.337607,-19.7962,odom,2.61569,-0.33949,-20.1802,
error,0.0293775,-0.0286125,0.00666092,0.0289187,mcl,2.63267,-0.349585,-20.1513,odom,2.66128,-0.356246,-20.1802,
error,0.00680517,-0.0021507,0.00645638,0.300662,mcl,2.70533,-0.366772,-19.8795,odom,2.70748,-0.373228,-20.1802,
error,0.0180949,-0.0160809,0.00829643,0.129823,mcl,2.73977,-0.382706,-20.0504,odom,2.75585,-0.391003,-20.1802,
error,0.0119463,-0.000532606,0.0119344,0.464621,mcl,2.80359,-0.396813,-19.7156,odom,2.80413,-0.408748,-20.1802,
error,0.0135231,-0.0128377,0.00425052,0.567786,mcl,2.82995,-0.418707,-19.6124,odom,2.84279,-0.422958,-20.1802,
error,0.0120788,-0.0046656,0.0111413,0.554319,mcl,2.88999,-0.43088,-19.6259,odom,2.89466,-0.442022,-20.1802,
error,0.0056211,0.00441909,-0.00347396,0.247743,mcl,2.94562,-0.462602,-19.9324,odom,2.9412,-0.459128,-20.1802,
